latitude,longitude,pm25_ugm3,co_ppm,no2_ppb,so2_ppb,o3_ppb,temperature_c,relative_humidity,wind_speed_ms,wind_direction_deg,calibration_factor,pm25_ugm3_lag1,pm25_ugm3_lag3,pm25_ugm3_lag6,pm25_ugm3_lag24,co_ppm_lag1,co_ppm_lag3,co_ppm_lag6,co_ppm_lag24,no2_ppb_lag1,no2_ppb_lag3,no2_ppb_lag6,no2_ppb_lag24,so2_ppb_lag1,so2_ppb_lag3,so2_ppb_lag6,so2_ppb_lag24,o3_ppb_lag1,o3_ppb_lag3,o3_ppb_lag6,o3_ppb_lag24,temperature_c_lag1,temperature_c_lag3,temperature_c_lag6,temperature_c_lag24,relative_humidity_lag1,relative_humidity_lag3,relative_humidity_lag6,relative_humidity_lag24,wind_speed_ms_lag1,wind_speed_ms_lag3,wind_speed_ms_lag6,wind_speed_ms_lag24,wind_direction_deg_lag1,wind_direction_deg_lag3,wind_direction_deg_lag6,wind_direction_deg_lag24,pm25_ugm3_rollmean_3,pm25_ugm3_rollmean_6,pm25_ugm3_rollmean_24,co_ppm_rollmean_3,co_ppm_rollmean_6,co_ppm_rollmean_24,no2_ppb_rollmean_3,no2_ppb_rollmean_6,no2_ppb_rollmean_24,so2_ppb_rollmean_3,so2_ppb_rollmean_6,so2_ppb_rollmean_24,o3_ppb_rollmean_3,o3_ppb_rollmean_6,o3_ppb_rollmean_24,temperature_c_rollmean_3,temperature_c_rollmean_6,temperature_c_rollmean_24,relative_humidity_rollmean_3,relative_humidity_rollmean_6,relative_humidity_rollmean_24,wind_speed_ms_rollmean_3,wind_speed_ms_rollmean_6,wind_speed_ms_rollmean_24,wind_direction_deg_rollmean_3,wind_direction_deg_rollmean_6,wind_direction_deg_rollmean_24,temperature_c_x_relative_humidity,pm25_ugm3_lag1,pm25_ugm3_lag3,pm25_ugm3_lag6,pm25_ugm3_lag24,co_ppm_lag1,co_ppm_lag3,co_ppm_lag6,co_ppm_lag24,no2_ppb_lag1,no2_ppb_lag3,no2_ppb_lag6,no2_ppb_lag24,so2_ppb_lag1,so2_ppb_lag3,so2_ppb_lag6,so2_ppb_lag24,o3_ppb_lag1,o3_ppb_lag3,o3_ppb_lag6,o3_ppb_lag24,temperature_c_lag1,temperature_c_lag3,temperature_c_lag6,temperature_c_lag24,relative_humidity_lag1,relative_humidity_lag3,relative_humidity_lag6,relative_humidity_lag24,wind_speed_ms_lag1,wind_speed_ms_lag3,wind_speed_ms_lag6,wind_speed_ms_lag24,wind_direction_deg_lag1,wind_direction_deg_lag3,wind_direction_deg_lag6,wind_direction_deg_lag24,pm25_ugm3_rollmean_3,pm25_ugm3_rollmean_6,pm25_ugm3_rollmean_24,co_ppm_rollmean_3,co_ppm_rollmean_6,co_ppm_rollmean_24,no2_ppb_rollmean_3,no2_ppb_rollmean_6,no2_ppb_rollmean_24,so2_ppb_rollmean_3,so2_ppb_rollmean_6,so2_ppb_rollmean_24,o3_ppb_rollmean_3,o3_ppb_rollmean_6,o3_ppb_rollmean_24,temperature_c_rollmean_3,temperature_c_rollmean_6,temperature_c_rollmean_24,relative_humidity_rollmean_3,relative_humidity_rollmean_6,relative_humidity_rollmean_24,wind_speed_ms_rollmean_3,wind_speed_ms_rollmean_6,wind_speed_ms_rollmean_24,wind_direction_deg_rollmean_3,wind_direction_deg_rollmean_6,wind_direction_deg_rollmean_24,temperature_c_x_relative_humidity
23.83084834,90.3557862,13.7,0.88,32.5,8.5,22.4,31.3,67.9,1.3,28.3,1.073171418,4.1,12.2,20.6,94.6,2.02,1.19,2.32,0.44,27.4,21.5,46.6,21.6,17.4,7.7,55.3,19.3,20.5,35.6,24.5,19.9,17.2,15.5,19.3,22.4,33.7,46.6,79.5,86.8,1.5,7.1,1.9,4.4,213.8,54.0,172.6,20.2,10.066666666666665,13.483333333333329,22.158333333333335,2.516666666666667,1.9366666666666665,1.5404166666666665,22.133333333333354,44.06666666666667,67.39166666666667,17.100000000000005,27.700000000000003,18.158333333333335,24.366666666666674,36.63333333333333,55.29166666666668,21.0,25.166666666666668,24.754166666666666,49.03333333333334,60.4,63.4125,3.5000000000000018,3.2166666666666663,2.8958333333333335,178.5666666666667,159.9333333333333,151.63333333333333,2125.2700000000004,4.1,12.2,20.6,94.6,2.02,1.19,2.32,0.44,27.4,21.5,46.6,21.6,17.4,7.7,55.3,19.3,20.5,35.6,24.5,19.9,17.2,15.5,19.3,22.4,33.7,46.6,79.5,86.8,1.5,7.1,1.9,4.4,213.8,54.0,172.6,20.2,10.066666666666665,13.483333333333329,22.158333333333335,2.516666666666667,1.9366666666666665,1.5404166666666665,22.133333333333354,44.06666666666667,67.39166666666667,17.100000000000005,27.700000000000003,18.158333333333335,24.366666666666674,36.63333333333333,55.29166666666668,21.0,25.166666666666668,24.754166666666666,49.03333333333334,60.4,63.4125,3.5000000000000018,3.2166666666666663,2.8958333333333335,178.5666666666667,159.9333333333333,151.63333333333333,2125.2700000000004
23.73457664,90.40887831,20.9,1.6,9.1,10.9,24.5,34.3,82.4,4.0,320.3,1.084073999,13.7,13.9,6.1,12.2,0.88,4.34,0.81,1.09,32.5,17.5,25.1,17.1,8.5,26.2,36.4,9.5,22.4,17.0,59.8,39.2,31.3,30.3,39.9,31.5,67.9,66.8,74.0,53.6,1.3,1.9,1.5,5.5,28.3,267.9,71.0,171.0,10.566666666666665,12.33333333333333,18.787499999999998,2.413333333333334,1.6966666666666665,1.55875,25.800000000000022,41.71666666666666,67.84583333333333,17.36666666666667,19.9,17.708333333333332,19.966666666666676,36.28333333333333,55.395833333333336,26.26666666666667,27.166666666666668,25.125,56.13333333333335,58.46666666666666,62.625,1.5666666666666684,3.1166666666666667,2.766666666666666,170.0,135.88333333333333,151.97083333333333,2826.32,13.7,13.9,6.1,12.2,0.88,4.34,0.81,1.09,32.5,17.5,25.1,17.1,8.5,26.2,36.4,9.5,22.4,17.0,59.8,39.2,31.3,30.3,39.9,31.5,67.9,66.8,74.0,53.6,1.3,1.9,1.5,5.5,28.3,267.9,71.0,171.0,10.566666666666665,12.33333333333333,18.787499999999998,2.413333333333334,1.6966666666666665,1.55875,25.800000000000022,41.71666666666666,67.84583333333333,17.36666666666667,19.9,17.708333333333332,19.966666666666676,36.28333333333333,55.395833333333336,26.26666666666667,27.166666666666668,25.125,56.13333333333335,58.46666666666666,62.625,1.5666666666666684,3.1166666666666667,2.766666666666666,170.0,135.88333333333333,151.97083333333333,2826.32
23.81385062,90.39888997,8.1,4.25,20.0,5.8,22.7,18.4,40.0,5.9,221.9,0.97342266,20.9,4.1,24.0,10.4,1.6,2.02,0.94,2.54,9.1,27.4,126.3,40.1,10.9,17.4,23.2,50.6,24.5,20.5,62.4,49.5,34.3,17.2,28.8,15.2,82.4,33.7,61.8,65.9,4.0,1.5,5.4,0.3,320.3,213.8,180.3,75.2,12.899999999999999,14.799999999999997,19.150000000000002,1.5000000000000007,1.8283333333333331,1.58,23.000000000000018,39.05,67.5125,12.266666666666671,15.65,17.766666666666666,22.46666666666668,30.399999999999995,54.78333333333333,27.599999999999998,26.233333333333334,25.241666666666664,61.33333333333334,59.86666666666667,63.824999999999996,2.266666666666669,3.533333333333333,2.704166666666666,187.4666666666667,177.4333333333333,158.19166666666666,736.0,20.9,4.1,24.0,10.4,1.6,2.02,0.94,2.54,9.1,27.4,126.3,40.1,10.9,17.4,23.2,50.6,24.5,20.5,62.4,49.5,34.3,17.2,28.8,15.2,82.4,33.7,61.8,65.9,4.0,1.5,5.4,0.3,320.3,213.8,180.3,75.2,12.899999999999999,14.799999999999997,19.150000000000002,1.5000000000000007,1.8283333333333331,1.58,23.000000000000018,39.05,67.5125,12.266666666666671,15.65,17.766666666666666,22.46666666666668,30.399999999999995,54.78333333333333,27.599999999999998,26.233333333333334,25.241666666666664,61.33333333333334,59.86666666666667,63.824999999999996,2.266666666666669,3.533333333333333,2.704166666666666,187.4666666666667,177.4333333333333,158.19166666666666,736.0
23.81204144,90.35808864,7.2,2.21,14.2,7.4,30.1,32.7,34.3,3.4,113.8,0.962974672,8.1,13.7,12.2,10.4,4.25,0.88,1.19,1.78,20.0,32.5,21.5,17.1,5.8,8.5,7.7,16.2,22.7,22.4,35.6,36.1,18.4,31.3,15.5,26.8,40.0,67.9,46.6,84.1,5.9,1.3,7.1,2.3,221.9,28.3,54.0,32.8,14.233333333333333,12.149999999999997,19.054166666666664,2.243333333333334,2.38,1.6512499999999999,20.533333333333353,21.333333333333332,66.675,8.400000000000004,12.75,15.9,23.200000000000006,23.783333333333335,53.666666666666664,28.0,24.5,25.375,63.43333333333334,56.23333333333334,62.74583333333334,3.7333333333333356,3.616666666666666,2.9375,190.16666666666666,184.36666666666667,164.30416666666667,1121.61,8.1,13.7,12.2,10.4,4.25,0.88,1.19,1.78,20.0,32.5,21.5,17.1,5.8,8.5,7.7,16.2,22.7,22.4,35.6,36.1,18.4,31.3,15.5,26.8,40.0,67.9,46.6,84.1,5.9,1.3,7.1,2.3,221.9,28.3,54.0,32.8,14.233333333333333,12.149999999999997,19.054166666666664,2.243333333333334,2.38,1.6512499999999999,20.533333333333353,21.333333333333332,66.675,8.400000000000004,12.75,15.9,23.200000000000006,23.783333333333335,53.666666666666664,28.0,24.5,25.375,63.43333333333334,56.23333333333334,62.74583333333334,3.7333333333333356,3.616666666666666,2.9375,190.16666666666666,184.36666666666667,164.30416666666667,1121.61
23.83756228,90.41990613,9.1,0.52,45.0,5.7,82.5,28.3,95.0,4.1,16.4,0.898687354,7.2,20.9,13.9,3.4,2.21,1.6,4.34,1.25,14.2,9.1,17.5,48.7,7.4,10.9,26.2,11.1,30.1,24.5,17.0,54.4,32.7,34.3,30.3,35.5,34.3,82.4,66.8,55.3,3.4,4.0,1.9,5.3,113.8,320.3,267.9,148.0,12.066666666666665,11.316666666666665,18.920833333333334,2.6866666666666674,2.5500000000000003,1.6691666666666665,14.433333333333351,20.116666666666667,66.55416666666667,8.033333333333339,12.700000000000001,15.533333333333333,25.766666666666676,22.866666666666664,53.416666666666664,28.46666666666667,27.366666666666664,25.620833333333334,52.23333333333334,54.18333333333334,60.67083333333333,4.433333333333335,3.0,2.983333333333334,218.6666666666667,194.33333333333334,167.67916666666667,2688.5,7.2,20.9,13.9,3.4,2.21,1.6,4.34,1.25,14.2,9.1,17.5,48.7,7.4,10.9,26.2,11.1,30.1,24.5,17.0,54.4,32.7,34.3,30.3,35.5,34.3,82.4,66.8,55.3,3.4,4.0,1.9,5.3,113.8,320.3,267.9,148.0,12.066666666666665,11.316666666666665,18.920833333333334,2.6866666666666674,2.5500000000000003,1.6691666666666665,14.433333333333351,20.116666666666667,66.55416666666667,8.033333333333339,12.700000000000001,15.533333333333333,25.766666666666676,22.866666666666664,53.416666666666664,28.46666666666667,27.366666666666664,25.620833333333334,52.23333333333334,54.18333333333334,60.67083333333333,4.433333333333335,3.0,2.983333333333334,218.6666666666667,194.33333333333334,167.67916666666667,2688.5
23.74853766,90.37548566,14.8,0.63,18.3,25.8,37.9,31.6,52.8,5.1,227.6,1.024214781,9.1,8.1,4.1,15.3,0.52,4.25,2.02,0.41,45.0,20.0,27.4,23.5,5.7,5.8,17.4,8.1,82.5,22.7,20.5,42.7,28.3,18.4,17.2,12.1,95.0,40.0,33.7,64.1,4.1,5.9,1.5,1.6,16.4,221.9,213.8,126.4,8.133333333333331,10.516666666666664,19.15833333333333,2.3266666666666675,1.9133333333333333,1.63875,26.400000000000016,24.7,66.4,6.300000000000004,9.283333333333333,15.308333333333332,45.1,33.78333333333333,54.5875,26.46666666666667,27.033333333333335,25.320833333333336,56.43333333333334,58.88333333333335,62.324999999999996,4.4666666666666694,3.366666666666666,2.9333333333333336,117.36666666666667,152.41666666666666,162.19583333333333,1668.48,9.1,8.1,4.1,15.3,0.52,4.25,2.02,0.41,45.0,20.0,27.4,23.5,5.7,5.8,17.4,8.1,82.5,22.7,20.5,42.7,28.3,18.4,17.2,12.1,95.0,40.0,33.7,64.1,4.1,5.9,1.5,1.6,16.4,221.9,213.8,126.4,8.133333333333331,10.516666666666664,19.15833333333333,2.3266666666666675,1.9133333333333333,1.63875,26.400000000000016,24.7,66.4,6.300000000000004,9.283333333333333,15.308333333333332,45.1,33.78333333333333,54.5875,26.46666666666667,27.033333333333335,25.320833333333336,56.43333333333334,58.88333333333335,62.324999999999996,4.4666666666666694,3.366666666666666,2.9333333333333336,117.36666666666667,152.41666666666666,162.19583333333333,1668.48
23.72335697,90.35343152,13.2,0.63,57.7,11.2,67.0,40.2,87.7,7.2,134.4,0.987912385,14.8,7.2,13.7,13.7,0.63,2.21,0.88,0.68,18.3,14.2,32.5,34.2,25.8,7.4,8.5,24.3,37.9,30.1,22.4,99.4,31.6,32.7,31.3,26.5,52.8,34.3,67.9,64.7,5.1,3.4,1.3,0.6,227.6,113.8,28.3,193.5,10.366666666666665,12.299999999999997,19.1375,1.1200000000000008,1.6816666666666666,1.647916666666667,25.833333333333353,23.183333333333334,66.18333333333334,12.966666666666674,10.683333333333332,16.04583333333333,50.16666666666668,36.68333333333333,54.387499999999996,30.86666666666667,29.433333333333334,26.13333333333333,60.70000000000001,62.06666666666666,61.854166666666664,4.200000000000002,3.9666666666666663,3.079166666666666,119.26666666666665,154.71666666666667,166.4125,3525.5400000000004,14.8,7.2,13.7,13.7,0.63,2.21,0.88,0.68,18.3,14.2,32.5,34.2,25.8,7.4,8.5,24.3,37.9,30.1,22.4,99.4,31.6,32.7,31.3,26.5,52.8,34.3,67.9,64.7,5.1,3.4,1.3,0.6,227.6,113.8,28.3,193.5,10.366666666666665,12.299999999999997,19.1375,1.1200000000000008,1.6816666666666666,1.647916666666667,25.833333333333353,23.183333333333334,66.18333333333334,12.966666666666674,10.683333333333332,16.04583333333333,50.16666666666668,36.68333333333333,54.387499999999996,30.86666666666667,29.433333333333334,26.13333333333333,60.70000000000001,62.06666666666666,61.854166666666664,4.200000000000002,3.9666666666666663,3.079166666666666,119.26666666666665,154.71666666666667,166.4125,3525.5400000000004
23.89345958,90.35110565,31.3,4.42,40.8,7.5,41.3,23.0,61.9,3.5,326.7,0.941268774,13.2,9.1,20.9,14.2,0.63,0.52,1.6,2.02,57.7,45.0,9.1,51.9,11.2,5.7,10.9,6.3,67.0,82.5,24.5,32.7,40.2,28.3,34.3,27.1,87.7,95.0,82.4,78.7,7.2,4.1,4.0,2.8,134.4,16.4,320.3,269.7,12.366666666666665,12.216666666666663,19.116666666666664,0.5933333333333343,1.64,1.6458333333333333,40.33333333333335,27.383333333333336,67.16250000000001,14.23333333333334,11.133333333333333,15.5,62.466666666666676,44.11666666666667,53.0375,33.36666666666667,30.916666666666668,26.704166666666666,78.5,65.36666666666667,62.8125,5.466666666666669,4.95,3.3541666666666665,126.13333333333333,172.4,163.95,1423.7,13.2,9.1,20.9,14.2,0.63,0.52,1.6,2.02,57.7,45.0,9.1,51.9,11.2,5.7,10.9,6.3,67.0,82.5,24.5,32.7,40.2,28.3,34.3,27.1,87.7,95.0,82.4,78.7,7.2,4.1,4.0,2.8,134.4,16.4,320.3,269.7,12.366666666666665,12.216666666666663,19.116666666666664,0.5933333333333343,1.64,1.6458333333333333,40.33333333333335,27.383333333333336,67.16250000000001,14.23333333333334,11.133333333333333,15.5,62.466666666666676,44.11666666666667,53.0375,33.36666666666667,30.916666666666668,26.704166666666666,78.5,65.36666666666667,62.8125,5.466666666666669,4.95,3.3541666666666665,126.13333333333333,172.4,163.95,1423.7
23.73063944,90.40396658,12.4,3.01,30.2,14.3,71.1,19.0,61.8,1.8,12.6,1.008126133,31.3,14.8,8.1,17.7,4.42,0.63,4.25,0.37,40.8,18.3,20.0,234.4,7.5,25.8,5.8,17.8,41.3,37.9,22.7,95.2,23.0,31.6,18.4,31.3,61.9,52.8,40.0,76.8,3.5,5.1,5.9,1.1,326.7,227.6,221.9,40.5,19.766666666666666,13.949999999999998,19.829166666666666,1.8933333333333342,2.11,1.7458333333333333,38.93333333333335,32.666666666666664,66.7,14.833333333333337,10.566666666666666,15.549999999999999,48.73333333333335,46.916666666666664,53.395833333333336,31.600000000000005,29.03333333333333,26.53333333333333,67.46666666666667,61.949999999999996,62.112500000000004,5.266666666666668,4.866666666666666,3.3833333333333333,229.5666666666667,173.4666666666667,166.32500000000002,1174.2,31.3,14.8,8.1,17.7,4.42,0.63,4.25,0.37,40.8,18.3,20.0,234.4,7.5,25.8,5.8,17.8,41.3,37.9,22.7,95.2,23.0,31.6,18.4,31.3,61.9,52.8,40.0,76.8,3.5,5.1,5.9,1.1,326.7,227.6,221.9,40.5,19.766666666666666,13.949999999999998,19.829166666666666,1.8933333333333342,2.11,1.7458333333333333,38.93333333333335,32.666666666666664,66.7,14.833333333333337,10.566666666666666,15.549999999999999,48.73333333333335,46.916666666666664,53.395833333333336,31.600000000000005,29.03333333333333,26.53333333333333,67.46666666666667,61.949999999999996,62.112500000000004,5.266666666666668,4.866666666666666,3.3833333333333333,229.5666666666667,173.4666666666667,166.32500000000002,1174.2
23.76742663,90.44283616,5.7,0.93,24.0,10.7,111.4,17.9,73.8,4.3,14.1,0.958492606,12.4,13.2,7.2,22.2,3.01,0.63,2.21,1.05,30.2,57.7,14.2,29.0,14.3,11.2,7.4,10.3,71.1,67.0,30.1,47.1,19.0,40.2,32.7,15.1,61.8,87.7,34.3,60.6,1.8,7.2,3.4,1.3,12.6,134.4,113.8,284.8,18.966666666666665,14.666666666666664,19.60833333333333,2.6866666666666674,1.9033333333333333,1.8558333333333332,42.90000000000001,34.36666666666667,58.19166666666667,11.000000000000005,11.983333333333334,15.404166666666667,59.80000000000001,54.98333333333333,52.39166666666667,27.400000000000002,29.133333333333336,26.020833333333332,70.46666666666667,65.58333333333333,61.487500000000004,4.166666666666669,4.183333333333333,3.4124999999999996,157.9,138.58333333333334,165.1625,1321.0199999999998,12.4,13.2,7.2,22.2,3.01,0.63,2.21,1.05,30.2,57.7,14.2,29.0,14.3,11.2,7.4,10.3,71.1,67.0,30.1,47.1,19.0,40.2,32.7,15.1,61.8,87.7,34.3,60.6,1.8,7.2,3.4,1.3,12.6,134.4,113.8,284.8,18.966666666666665,14.666666666666664,19.60833333333333,2.6866666666666674,1.9033333333333333,1.8558333333333332,42.90000000000001,34.36666666666667,58.19166666666667,11.000000000000005,11.983333333333334,15.404166666666667,59.80000000000001,54.98333333333333,52.39166666666667,27.400000000000002,29.133333333333336,26.020833333333332,70.46666666666667,65.58333333333333,61.487500000000004,4.166666666666669,4.183333333333333,3.4124999999999996,157.9,138.58333333333334,165.1625,1321.0199999999998
23.87422145,90.43477651,27.2,0.96,38.6,27.0,88.0,18.5,47.3,5.5,341.7,1.022146217,5.7,31.3,9.1,5.2,0.93,4.42,0.52,1.3,24.0,40.8,45.0,101.1,10.7,7.5,5.7,12.3,111.4,41.3,82.5,92.2,17.9,23.0,28.3,14.4,73.8,61.9,95.0,66.3,4.3,3.5,4.1,2.2,14.1,326.7,16.4,9.5,16.466666666666665,14.416666666666664,18.920833333333334,2.7866666666666675,1.6900000000000002,1.850833333333333,31.666666666666686,36.0,57.98333333333334,10.833333333333337,12.533333333333331,15.420833333333333,74.60000000000001,68.53333333333333,55.07083333333333,19.966666666666665,26.666666666666668,26.1375,65.83333333333333,72.16666666666667,62.037499999999994,3.2000000000000015,4.333333333333333,3.5375,117.8,121.96666666666668,153.88333333333333,875.05,5.7,31.3,9.1,5.2,0.93,4.42,0.52,1.3,24.0,40.8,45.0,101.1,10.7,7.5,5.7,12.3,111.4,41.3,82.5,92.2,17.9,23.0,28.3,14.4,73.8,61.9,95.0,66.3,4.3,3.5,4.1,2.2,14.1,326.7,16.4,9.5,16.466666666666665,14.416666666666664,18.920833333333334,2.7866666666666675,1.6900000000000002,1.850833333333333,31.666666666666686,36.0,57.98333333333334,10.833333333333337,12.533333333333331,15.420833333333333,74.60000000000001,68.53333333333333,55.07083333333333,19.966666666666665,26.666666666666668,26.1375,65.83333333333333,72.16666666666667,62.037499999999994,3.2000000000000015,4.333333333333333,3.5375,117.8,121.96666666666668,153.88333333333333,875.05
23.8188675,90.3601654,16.1,1.39,165.3,13.2,159.0,24.4,67.6,2.1,347.4,0.965583889,27.2,12.4,14.8,45.0,0.96,3.01,0.63,3.37,38.6,30.2,18.3,93.7,27.0,14.3,25.8,17.9,88.0,71.1,37.9,51.9,18.5,19.0,31.6,29.2,47.3,61.8,52.8,57.6,5.5,1.8,5.1,0.8,341.7,12.6,227.6,159.5,15.1,17.43333333333333,19.837500000000002,1.633333333333334,1.7633333333333334,1.8366666666666667,30.93333333333335,34.93333333333334,55.37916666666666,17.33333333333334,16.083333333333332,16.03333333333333,90.16666666666667,69.45,54.895833333333336,18.466666666666665,25.03333333333333,26.308333333333334,60.96666666666667,64.21666666666667,61.24583333333333,3.8666666666666685,4.566666666666666,3.6750000000000003,122.8,176.1833333333333,167.725,1649.4399999999998,27.2,12.4,14.8,45.0,0.96,3.01,0.63,3.37,38.6,30.2,18.3,93.7,27.0,14.3,25.8,17.9,88.0,71.1,37.9,51.9,18.5,19.0,31.6,29.2,47.3,61.8,52.8,57.6,5.5,1.8,5.1,0.8,341.7,12.6,227.6,159.5,15.1,17.43333333333333,19.837500000000002,1.633333333333334,1.7633333333333334,1.8366666666666667,30.93333333333335,34.93333333333334,55.37916666666666,17.33333333333334,16.083333333333332,16.03333333333333,90.16666666666667,69.45,54.895833333333336,18.466666666666665,25.03333333333333,26.308333333333334,60.96666666666667,64.21666666666667,61.24583333333333,3.8666666666666685,4.566666666666666,3.6750000000000003,122.8,176.1833333333333,167.725,1649.4399999999998
23.7430573,90.38182593,47.0,1.52,30.4,4.2,37.7,27.7,57.4,0.3,10.0,0.959633827,16.1,5.7,13.2,9.8,1.39,0.93,0.63,2.43,165.3,24.0,57.7,90.7,13.2,10.7,11.2,5.7,159.0,111.4,67.0,68.0,24.4,17.9,40.2,27.4,67.6,73.8,87.7,35.4,2.1,4.3,7.2,2.1,347.4,14.1,134.4,211.5,16.333333333333332,17.649999999999995,18.633333333333336,1.0933333333333342,1.89,1.7541666666666667,75.96666666666668,59.43333333333334,58.362500000000004,16.966666666666672,13.983333333333333,15.8375,119.46666666666668,89.63333333333333,59.35833333333333,20.266666666666666,23.833333333333332,26.10833333333333,62.900000000000006,66.68333333333334,61.6625,3.9666666666666686,4.0666666666666655,3.7291666666666665,234.39999999999998,196.15,175.55416666666667,1589.98,16.1,5.7,13.2,9.8,1.39,0.93,0.63,2.43,165.3,24.0,57.7,90.7,13.2,10.7,11.2,5.7,159.0,111.4,67.0,68.0,24.4,17.9,40.2,27.4,67.6,73.8,87.7,35.4,2.1,4.3,7.2,2.1,347.4,14.1,134.4,211.5,16.333333333333332,17.649999999999995,18.633333333333336,1.0933333333333342,1.89,1.7541666666666667,75.96666666666668,59.43333333333334,58.362500000000004,16.966666666666672,13.983333333333333,15.8375,119.46666666666668,89.63333333333333,59.35833333333333,20.266666666666666,23.833333333333332,26.10833333333333,62.900000000000006,66.68333333333334,61.6625,3.9666666666666686,4.0666666666666655,3.7291666666666665,234.39999999999998,196.15,175.55416666666667,1589.98
23.79595624,90.38130937,25.1,0.67,127.8,9.4,41.3,27.2,38.6,1.8,257.8,1.004511665,47.0,27.2,31.3,20.9,1.52,0.96,4.42,2.66,30.4,38.6,40.8,139.7,4.2,27.0,7.5,4.0,37.7,88.0,41.3,39.0,27.7,18.5,23.0,27.0,57.4,47.3,61.9,70.2,0.3,5.5,3.5,3.1,10.0,341.7,326.7,344.5,30.099999999999998,23.28333333333333,20.183333333333334,1.2900000000000007,2.0383333333333336,1.7162500000000003,78.10000000000002,54.88333333333333,55.85,14.800000000000006,12.816666666666665,15.775,94.89999999999999,84.75,58.09583333333333,23.53333333333333,21.75,26.120833333333334,57.43333333333334,61.633333333333326,62.57916666666666,2.6333333333333355,2.916666666666666,3.654166666666667,233.0333333333333,175.41666666666666,167.15833333333333,1049.92,47.0,27.2,31.3,20.9,1.52,0.96,4.42,2.66,30.4,38.6,40.8,139.7,4.2,27.0,7.5,4.0,37.7,88.0,41.3,39.0,27.7,18.5,23.0,27.0,57.4,47.3,61.9,70.2,0.3,5.5,3.5,3.1,10.0,341.7,326.7,344.5,30.099999999999998,23.28333333333333,20.183333333333334,1.2900000000000007,2.0383333333333336,1.7162500000000003,78.10000000000002,54.88333333333333,55.85,14.800000000000006,12.816666666666665,15.775,94.89999999999999,84.75,58.09583333333333,23.53333333333333,21.75,26.120833333333334,57.43333333333334,61.633333333333326,62.57916666666666,2.6333333333333355,2.916666666666666,3.654166666666667,233.0333333333333,175.41666666666666,167.15833333333333,1049.92
23.86817363,90.43526032,42.6,1.34,118.3,5.9,47.7,31.6,71.7,0.8,79.7,0.981512164,25.1,16.1,12.4,49.5,0.67,1.39,3.01,1.73,127.8,165.3,30.2,110.5,9.4,13.2,14.3,6.3,41.3,159.0,71.1,88.7,27.2,24.4,19.0,27.8,38.6,67.6,61.8,95.0,1.8,2.1,1.8,9.0,257.8,347.4,12.6,206.6,29.399999999999995,22.25,20.35833333333333,1.193333333333334,1.4133333333333333,1.633333333333333,107.83333333333336,69.38333333333334,55.354166666666664,8.933333333333339,13.133333333333335,16.0,79.33333333333333,84.75,58.19166666666666,26.433333333333334,22.45,26.129166666666666,54.53333333333334,57.75,61.262499999999996,1.4000000000000021,2.633333333333333,3.5999999999999996,205.0666666666667,163.9333333333333,163.54583333333332,2265.7200000000003,25.1,16.1,12.4,49.5,0.67,1.39,3.01,1.73,127.8,165.3,30.2,110.5,9.4,13.2,14.3,6.3,41.3,159.0,71.1,88.7,27.2,24.4,19.0,27.8,38.6,67.6,61.8,95.0,1.8,2.1,1.8,9.0,257.8,347.4,12.6,206.6,29.399999999999995,22.25,20.35833333333333,1.193333333333334,1.4133333333333333,1.633333333333333,107.83333333333336,69.38333333333334,55.354166666666664,8.933333333333339,13.133333333333335,16.0,79.33333333333333,84.75,58.19166666666666,26.433333333333334,22.45,26.129166666666666,54.53333333333334,57.75,61.262499999999996,1.4000000000000021,2.633333333333333,3.5999999999999996,205.0666666666667,163.9333333333333,163.54583333333332,2265.7200000000003
23.89784745,90.43001588,10.2,0.47,27.2,20.3,122.5,25.1,59.7,1.9,252.5,0.927607818,42.6,47.0,5.7,78.2,1.34,1.52,0.93,0.64,118.3,30.4,24.0,116.5,5.9,4.2,10.7,25.1,47.7,37.7,111.4,63.1,31.6,27.7,17.9,19.6,71.7,57.4,73.8,47.3,0.8,0.3,4.3,1.7,79.7,10.0,14.1,57.1,38.233333333333334,27.28333333333333,20.070833333333336,1.1766666666666676,1.135,1.6170833333333334,92.16666666666669,84.06666666666668,55.67916666666667,6.500000000000007,11.733333333333333,15.983333333333334,42.233333333333334,80.85000000000001,56.48333333333333,28.833333333333332,24.55,26.287500000000005,55.900000000000006,59.4,60.291666666666664,0.9666666666666689,2.4666666666666663,3.2583333333333333,115.83333333333333,175.11666666666667,158.25833333333333,1498.4700000000003,42.6,47.0,5.7,78.2,1.34,1.52,0.93,0.64,118.3,30.4,24.0,116.5,5.9,4.2,10.7,25.1,47.7,37.7,111.4,63.1,31.6,27.7,17.9,19.6,71.7,57.4,73.8,47.3,0.8,0.3,4.3,1.7,79.7,10.0,14.1,57.1,38.233333333333334,27.28333333333333,20.070833333333336,1.1766666666666676,1.135,1.6170833333333334,92.16666666666669,84.06666666666668,55.67916666666667,6.500000000000007,11.733333333333333,15.983333333333334,42.233333333333334,80.85000000000001,56.48333333333333,28.833333333333332,24.55,26.287500000000005,55.900000000000006,59.4,60.291666666666664,0.9666666666666689,2.4666666666666663,3.2583333333333333,115.83333333333333,175.11666666666667,158.25833333333333,1498.4700000000003
